282,R131902,Database Management Systems,CS1301,E2S1,CS
283,R131902,Database Management Systems Lab,CS1706,E2S1,CS
284,R131902,Design and Analysis of Algorithms,CS2104,E2S1,CS
285,R131902,Object Oriented Programming through Java,CS2103,E2S1,CS
286,R131902,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
287,R131902,Switching Circuits and Logic Design,CS2201,E2S1,CS
288,R131902,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
289,R131903,Database Management Systems,CS1301,E2S1,CS
290,R131903,Object Oriented Programming through Java,CS2103,E2S1,CS
291,R131907,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
292,R131930,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
293,R131949,Database Management Systems,CS1301,E2S1,CS
294,R131950,Database Management Systems,CS1301,E2S1,CS
295,R131950,Database Management Systems Lab,CS1706,E2S1,CS
296,R131950,Object Oriented Programming through Java,CS2103,E2S1,CS
297,R131950,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
298,R131950,Switching Circuits and Logic Design Lab,CS2801,E2S1,CS
299,R131952,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
300,R131976,Database Management Systems,CS1301,E2S1,CS
301,R131976,Design and Analysis of Algorithms,CS2104,E2S1,CS
302,R131976,Switching Circuits and Logic Design,CS2201,E2S1,CS
303,R131985,Database Management Systems,CS1301,E2S1,CS
304,R131985,Object Oriented Programming through Java,CS2103,E2S1,CS
305,R131989,Design and Analysis of Algorithms,CS2104,E2S1,CS
306,R131989,Object Oriented Programming through Java,CS2103,E2S1,CS
307,R131990,Object Oriented Programming through Java,CS2103,E2S1,CS
308,R131993,Database Management Systems,CS1301,E2S1,CS
309,R131993,Design and Analysis of Algorithms,CS2104,E2S1,CS
310,R131993,Object Oriented Programming through Java Lab,CS1707,E2S1,CS
311,R131993,Switching Circuits and Logic Design,CS2201,E2S1,CS
312,B131951,Compiler Design,CS3601,E3S1,CS
313,B131951,Mobile Application Development ,CS3101,E3S1,CS
314,B131951,Mobile Application Development  Lab,CS3701,E3S1,CS
315,B131951,Web Technologies Lab,CS3702,E3S1,CS
316,R131033,Web Technologies ,CS3102,E3S1,CS
317,R131043,Compiler Design,CS3601,E3S1,CS
